Dot Point Measurements

Generated: Thursday 26 September 2024 07:20:46

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	campaignid	relief_annotated	OpCode	Period	Frame info 3	Frame info 4	Frame info 5	Frame info 6	level_2	level_3	scientific						Radius %
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		739	1748											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							29.2
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		1043	1568											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							23.3
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		673	1530											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							37.1
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		1667	1728											2023-09_Dampier_BOSS	no	DM-DC-006	1					Unscorable								21.1
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		2055	1234											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							50.6
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		2133	1389											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							48.7
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		2018	366											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							84.4
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		2023	1226											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							49.8
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		1688	221											2023-09_Dampier_BOSS	no	DM-DC-006	1					Unscorable								86.1
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		1652	1002											2023-09_Dampier_BOSS	no	DM-DC-006	1					Unscorable								49.6
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		1805	1109											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							48.0
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		1904	643											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							70.0
